,File_No
1641,no_data/multi_col-19874.txt
1642,no_data/multi_col-19903.txt
1643,no_data/multi_col-19909.txt
1644,no_data/multi_col-19910.txt
1645,no_data/multi_col-19913.txt
1646,no_data/multi_col-19915.txt
1647,no_data/multi_col-19916.txt
1648,no_data/multi_col-19917.txt
1649,no_data/multi_col-19931.txt
1650,no_data/multi_col-1995.txt
1651,no_data/multi_col-19982.txt
1652,no_data/multi_col-20.txt
1653,no_data/multi_col-20001.txt
1654,no_data/multi_col-20007.txt
1655,no_data/multi_col-20015.txt
1656,no_data/multi_col-20016.txt
1657,no_data/multi_col-20019.txt
1658,no_data/multi_col-20029.txt
1659,no_data/multi_col-20031.txt
1660,no_data/multi_col-20032.txt
1661,no_data/multi_col-20040.txt
1662,no_data/multi_col-20047.txt
1663,no_data/multi_col-20076.txt
1664,no_data/multi_col-20078.txt
1665,no_data/multi_col-20100.txt
1666,no_data/multi_col-20127.txt
1667,no_data/multi_col-20134.txt
1668,no_data/multi_col-20136.txt
1669,no_data/multi_col-20140.txt
1670,no_data/multi_col-20143.txt
1671,no_data/multi_col-20152.txt
1672,no_data/multi_col-2016.txt
1673,no_data/multi_col-20173.txt
1674,no_data/multi_col-20179.txt
1675,no_data/multi_col-2018.txt
1676,no_data/multi_col-20182.txt
1677,no_data/multi_col-20183.txt
1678,no_data/multi_col-202.txt
1679,no_data/multi_col-2020.txt
1680,no_data/multi_col-2021.txt
1681,no_data/multi_col-2022.txt
1682,no_data/multi_col-2023.txt
1683,no_data/multi_col-20239.txt
1684,no_data/multi_col-20240.txt
1685,no_data/multi_col-2026.txt
1686,no_data/multi_col-20275.txt
1687,no_data/multi_col-20279.txt
1688,no_data/multi_col-20284.txt
1689,no_data/multi_col-2031.txt
1690,no_data/multi_col-20310.txt
1691,no_data/multi_col-20317.txt
1692,no_data/multi_col-2036.txt
1693,no_data/multi_col-2041.txt
1694,no_data/multi_col-20428.txt
1695,no_data/multi_col-20491.txt
1696,no_data/multi_col-20492.txt
1697,no_data/multi_col-20511.txt
1698,no_data/multi_col-20520.txt
1699,no_data/multi_col-20521.txt
1700,no_data/multi_col-20522.txt
1701,no_data/multi_col-20525.txt
1702,no_data/multi_col-2055.txt
1703,no_data/multi_col-20563.txt
1704,no_data/multi_col-20564.txt
1705,no_data/multi_col-20567.txt
1706,no_data/multi_col-20568.txt
1707,no_data/multi_col-20569.txt
1708,no_data/multi_col-2057.txt
1709,no_data/multi_col-20575.txt
1710,no_data/multi_col-20576.txt
1711,no_data/multi_col-2059.txt
1712,no_data/multi_col-2060.txt
1713,no_data/multi_col-2061.txt
1714,no_data/multi_col-20613.txt
1715,no_data/multi_col-20617.txt
1716,no_data/multi_col-2062.txt
1717,no_data/multi_col-20622.txt
1718,no_data/multi_col-2065.txt
1719,no_data/multi_col-20651.txt
1720,no_data/multi_col-20652.txt
1721,no_data/multi_col-20666.txt
1722,no_data/multi_col-2067.txt
1723,no_data/multi_col-2068.txt
1724,no_data/multi_col-2070.txt
1725,no_data/multi_col-2071.txt
1726,no_data/multi_col-2072.txt
1727,no_data/multi_col-2073.txt
1728,no_data/multi_col-20734.txt
1729,no_data/multi_col-20741.txt
1730,no_data/multi_col-2075.txt
1731,no_data/multi_col-2076.txt
1732,no_data/multi_col-20790.txt
1733,no_data/multi_col-20811.txt
1734,no_data/multi_col-20829.txt
1735,no_data/multi_col-20834.txt
1736,no_data/multi_col-20853.txt
1737,no_data/multi_col-2087.txt
1738,no_data/multi_col-20880.txt
1739,no_data/multi_col-2091.txt
1740,no_data/multi_col-20919.txt
1741,no_data/multi_col-2094.txt
1742,no_data/multi_col-2096.txt
1743,no_data/multi_col-2098.txt
1744,no_data/multi_col-20987.txt
1745,no_data/multi_col-20993.txt
1746,no_data/multi_col-21.txt
1747,no_data/multi_col-2101.txt
1748,no_data/multi_col-21024.txt
1749,no_data/multi_col-21048.txt
1750,no_data/multi_col-2105.txt
1751,no_data/multi_col-2107.txt
1752,no_data/multi_col-2108.txt
1753,no_data/multi_col-2111.txt
1754,no_data/multi_col-2113.txt
1755,no_data/multi_col-2115.txt
1756,no_data/multi_col-2120.txt
1757,no_data/multi_col-21201.txt
1758,no_data/multi_col-21202.txt
1759,no_data/multi_col-21204.txt
1760,no_data/multi_col-21206.txt
1761,no_data/multi_col-21207.txt
1762,no_data/multi_col-21223.txt
1763,no_data/multi_col-2124.txt
1764,no_data/multi_col-2125.txt
1765,no_data/multi_col-21257.txt
1766,no_data/multi_col-21264.txt
1767,no_data/multi_col-2127.txt
1768,no_data/multi_col-21273.txt
1769,no_data/multi_col-2128.txt
1770,no_data/multi_col-2129.txt
1771,no_data/multi_col-21293.txt
1772,no_data/multi_col-21299.txt
1773,no_data/multi_col-213.txt
1774,no_data/multi_col-2130.txt
1775,no_data/multi_col-21320.txt
1776,no_data/multi_col-21324.txt
1777,no_data/multi_col-21333.txt
1778,no_data/multi_col-21339.txt
1779,no_data/multi_col-21343.txt
1780,no_data/multi_col-2135.txt
1781,no_data/multi_col-2136.txt
1782,no_data/multi_col-21365.txt
1783,no_data/multi_col-2138.txt
1784,no_data/multi_col-2139.txt
1785,no_data/multi_col-21399.txt
1786,no_data/multi_col-2140.txt
1787,no_data/multi_col-21419.txt
1788,no_data/multi_col-21429.txt
1789,no_data/multi_col-21430.txt
1790,no_data/multi_col-2144.txt
1791,no_data/multi_col-21447.txt
1792,no_data/multi_col-2145.txt
1793,no_data/multi_col-21455.txt
1794,no_data/multi_col-21463.txt
1795,no_data/multi_col-21464.txt
1796,no_data/multi_col-21473.txt
1797,no_data/multi_col-2148.txt
1798,no_data/multi_col-21517.txt
1799,no_data/multi_col-21518.txt
1800,no_data/multi_col-2152.txt
1801,no_data/multi_col-2155.txt
1802,no_data/multi_col-2157.txt
1803,no_data/multi_col-21575.txt
1804,no_data/multi_col-2159.txt
1805,no_data/multi_col-2161.txt
1806,no_data/multi_col-21611.txt
1807,no_data/multi_col-21617.txt
1808,no_data/multi_col-21625.txt
1809,no_data/multi_col-21634.txt
1810,no_data/multi_col-2164.txt
1811,no_data/multi_col-21648.txt
1812,no_data/multi_col-2165.txt
1813,no_data/multi_col-21652.txt
1814,no_data/multi_col-21687.txt
1815,no_data/multi_col-21696.txt
1816,no_data/multi_col-21697.txt
1817,no_data/multi_col-21708.txt
1818,no_data/multi_col-21709.txt
1819,no_data/multi_col-21711.txt
1820,no_data/multi_col-21713.txt
1821,no_data/multi_col-2172.txt
1822,no_data/multi_col-21727.txt
1823,no_data/multi_col-21744.txt
1824,no_data/multi_col-2175.txt
1825,no_data/multi_col-21776.txt
1826,no_data/multi_col-2178.txt
1827,no_data/multi_col-21789.txt
1828,no_data/multi_col-2180.txt
1829,no_data/multi_col-21818.txt
1830,no_data/multi_col-2182.txt
1831,no_data/multi_col-21821.txt
1832,no_data/multi_col-21822.txt
1833,no_data/multi_col-21823.txt
1834,no_data/multi_col-21827.txt
1835,no_data/multi_col-21829.txt
1836,no_data/multi_col-21832.txt
1837,no_data/multi_col-21837.txt
1838,no_data/multi_col-2184.txt
1839,no_data/multi_col-2186.txt
1840,no_data/multi_col-2187.txt
1841,no_data/multi_col-21876.txt
1842,no_data/multi_col-2188.txt
1843,no_data/multi_col-21883.txt
1844,no_data/multi_col-21885.txt
1845,no_data/multi_col-21896.txt
1846,no_data/multi_col-21898.txt
1847,no_data/multi_col-2190.txt
1848,no_data/multi_col-21909.txt
1849,no_data/multi_col-2191.txt
1850,no_data/multi_col-2193.txt
1851,no_data/multi_col-21931.txt
1852,no_data/multi_col-21938.txt
1853,no_data/multi_col-21939.txt
1854,no_data/multi_col-2196.txt
1855,no_data/multi_col-21960.txt
1856,no_data/multi_col-21961.txt
1857,no_data/multi_col-21974.txt
1858,no_data/multi_col-21975.txt
1859,no_data/multi_col-22.txt
1860,no_data/multi_col-2201.txt
1861,no_data/multi_col-22036.txt
1862,no_data/multi_col-22038.txt
1863,no_data/multi_col-22039.txt
1864,no_data/multi_col-2204.txt
1865,no_data/multi_col-22042.txt
1866,no_data/multi_col-22058.txt
1867,no_data/multi_col-2206.txt
1868,no_data/multi_col-22060.txt
1869,no_data/multi_col-22069.txt
1870,no_data/multi_col-22076.txt
1871,no_data/multi_col-22118.txt
1872,no_data/multi_col-2215.txt
1873,no_data/multi_col-2218.txt
1874,no_data/multi_col-222.txt
1875,no_data/multi_col-22213.txt
1876,no_data/multi_col-22214.txt
1877,no_data/multi_col-2222.txt
1878,no_data/multi_col-22220.txt
1879,no_data/multi_col-2223.txt
1880,no_data/multi_col-2227.txt
1881,no_data/multi_col-2228.txt
1882,no_data/multi_col-2229.txt
1883,no_data/multi_col-22343.txt
1884,no_data/multi_col-22348.txt
1885,no_data/multi_col-22352.txt
1886,no_data/multi_col-22357.txt
1887,no_data/multi_col-22370.txt
1888,no_data/multi_col-2239.txt
1889,no_data/multi_col-2243.txt
1890,no_data/multi_col-22430.txt
1891,no_data/multi_col-22432.txt
1892,no_data/multi_col-22439.txt
1893,no_data/multi_col-22450.txt
1894,no_data/multi_col-22479.txt
1895,no_data/multi_col-22480.txt
1896,no_data/multi_col-2250.txt
1897,no_data/multi_col-22500.txt
1898,no_data/multi_col-22501.txt
1899,no_data/multi_col-2253.txt
1900,no_data/multi_col-22536.txt
1901,no_data/multi_col-22544.txt
1902,no_data/multi_col-22545.txt
1903,no_data/multi_col-2257.txt
1904,no_data/multi_col-2258.txt
1905,no_data/multi_col-22581.txt
1906,no_data/multi_col-2259.txt
1907,no_data/multi_col-22592.txt
1908,no_data/multi_col-22593.txt
1909,no_data/multi_col-22603.txt
1910,no_data/multi_col-22604.txt
1911,no_data/multi_col-22623.txt
1912,no_data/multi_col-22627.txt
1913,no_data/multi_col-2263.txt
1914,no_data/multi_col-22646.txt
1915,no_data/multi_col-22649.txt
1916,no_data/multi_col-22652.txt
1917,no_data/multi_col-22654.txt
1918,no_data/multi_col-22657.txt
1919,no_data/multi_col-2266.txt
1920,no_data/multi_col-22661.txt
1921,no_data/multi_col-22669.txt
1922,no_data/multi_col-2267.txt
1923,no_data/multi_col-2268.txt
1924,no_data/multi_col-22688.txt
1925,no_data/multi_col-2269.txt
1926,no_data/multi_col-22690.txt
1927,no_data/multi_col-22692.txt
1928,no_data/multi_col-22694.txt
1929,no_data/multi_col-227.txt
1930,no_data/multi_col-22708.txt
1931,no_data/multi_col-2272.txt
1932,no_data/multi_col-22726.txt
1933,no_data/multi_col-22727.txt
1934,no_data/multi_col-2273.txt
1935,no_data/multi_col-2274.txt
1936,no_data/multi_col-22786.txt
1937,no_data/multi_col-2281.txt
1938,no_data/multi_col-2282.txt
1939,no_data/multi_col-22827.txt
1940,no_data/multi_col-2283.txt
1941,no_data/multi_col-2286.txt
1942,no_data/multi_col-2288.txt
1943,no_data/multi_col-2290.txt
1944,no_data/multi_col-22931.txt
1945,no_data/multi_col-22934.txt
1946,no_data/multi_col-2294.txt
1947,no_data/multi_col-22942.txt
1948,no_data/multi_col-22943.txt
1949,no_data/multi_col-22944.txt
1950,no_data/multi_col-22945.txt
1951,no_data/multi_col-22947.txt
1952,no_data/multi_col-22950.txt
1953,no_data/multi_col-22954.txt
1954,no_data/multi_col-22957.txt
1955,no_data/multi_col-2297.txt
1956,no_data/multi_col-2298.txt
1957,no_data/multi_col-2300.txt
1958,no_data/multi_col-2308.txt
1959,no_data/multi_col-231.txt
1960,no_data/multi_col-2314.txt
1961,no_data/multi_col-23141.txt
1962,no_data/multi_col-23143.txt
1963,no_data/multi_col-23144.txt
1964,no_data/multi_col-2315.txt
1965,no_data/multi_col-23152.txt
1966,no_data/multi_col-23159.txt
1967,no_data/multi_col-2316.txt
1968,no_data/multi_col-23180.txt
1969,no_data/multi_col-2319.txt
1970,no_data/multi_col-232.txt
1971,no_data/multi_col-2320.txt
1972,no_data/multi_col-233.txt
1973,no_data/multi_col-23346.txt
1974,no_data/multi_col-2335.txt
1975,no_data/multi_col-2336.txt
1976,no_data/multi_col-2338.txt
1977,no_data/multi_col-2339.txt
1978,no_data/multi_col-23392.txt
1979,no_data/multi_col-23399.txt
1980,no_data/multi_col-234.txt
1981,no_data/multi_col-2341.txt
1982,no_data/multi_col-23423.txt
1983,no_data/multi_col-23424.txt
1984,no_data/multi_col-23441.txt
1985,no_data/multi_col-23452.txt
1986,no_data/multi_col-23458.txt
1987,no_data/multi_col-23506.txt
1988,no_data/multi_col-23549.txt
1989,no_data/multi_col-2355.txt
1990,no_data/multi_col-2360.txt
1991,no_data/multi_col-2362.txt
1992,no_data/multi_col-2363.txt
1993,no_data/multi_col-2365.txt
1994,no_data/multi_col-2366.txt
1995,no_data/multi_col-2369.txt
1996,no_data/multi_col-2371.txt
1997,no_data/multi_col-2374.txt
1998,no_data/multi_col-23768.txt
1999,no_data/multi_col-238.txt
2000,no_data/multi_col-2383.txt
2001,no_data/multi_col-2386.txt
2002,no_data/multi_col-239.txt
2003,no_data/multi_col-2390.txt
2004,no_data/multi_col-2392.txt
2005,no_data/multi_col-2396.txt
2006,no_data/multi_col-23975.txt
2007,no_data/multi_col-23983.txt
2008,no_data/multi_col-23984.txt
2009,no_data/multi_col-23992.txt
2010,no_data/multi_col-23993.txt
2011,no_data/multi_col-2401.txt
2012,no_data/multi_col-2404.txt
2013,no_data/multi_col-24043.txt
2014,no_data/multi_col-2405.txt
2015,no_data/multi_col-2407.txt
2016,no_data/multi_col-24122.txt
2017,no_data/multi_col-24123.txt
2018,no_data/multi_col-24126.txt
2019,no_data/multi_col-2414.txt
2020,no_data/multi_col-2415.txt
2021,no_data/multi_col-2416.txt
2022,no_data/multi_col-24181.txt
2023,no_data/multi_col-24185.txt
2024,no_data/multi_col-2419.txt
2025,no_data/multi_col-24194.txt
2026,no_data/multi_col-242.txt
2027,no_data/multi_col-2420.txt
2028,no_data/multi_col-24202.txt
2029,no_data/multi_col-24209.txt
2030,no_data/multi_col-24211.txt
2031,no_data/multi_col-24212.txt
2032,no_data/multi_col-24214.txt
2033,no_data/multi_col-24221.txt
2034,no_data/multi_col-24224.txt
2035,no_data/multi_col-2427.txt
2036,no_data/multi_col-24270.txt
2037,no_data/multi_col-24273.txt
2038,no_data/multi_col-24276.txt
2039,no_data/multi_col-2428.txt
2040,no_data/multi_col-24284.txt
2041,no_data/multi_col-24287.txt
2042,no_data/multi_col-24295.txt
2043,no_data/multi_col-243.txt
2044,no_data/multi_col-2432.txt
2045,no_data/multi_col-2433.txt
2046,no_data/multi_col-2436.txt
2047,no_data/multi_col-2438.txt
2048,no_data/multi_col-24385.txt
2049,no_data/multi_col-2440.txt
2050,no_data/multi_col-2441.txt
2051,no_data/multi_col-2443.txt
2052,no_data/multi_col-24452.txt
2053,no_data/multi_col-2448.txt
2054,no_data/multi_col-245.txt
2055,no_data/multi_col-2452.txt
2056,no_data/multi_col-24531.txt
2057,no_data/multi_col-24532.txt
2058,no_data/multi_col-2456.txt
2059,no_data/multi_col-2459.txt
2060,no_data/multi_col-24602.txt
2061,no_data/multi_col-2467.txt
2062,no_data/multi_col-2468.txt
2063,no_data/multi_col-24687.txt
2064,no_data/multi_col-2469.txt
2065,no_data/multi_col-247.txt
2066,no_data/multi_col-2470.txt
2067,no_data/multi_col-2487.txt
2068,no_data/multi_col-249.txt
2069,no_data/multi_col-2490.txt
2070,no_data/multi_col-2491.txt
2071,no_data/multi_col-2492.txt
2072,no_data/multi_col-2493.txt
2073,no_data/multi_col-2497.txt
2074,no_data/multi_col-2498.txt
2075,no_data/multi_col-2499.txt
2076,no_data/multi_col-24992.txt
2077,no_data/multi_col-25.txt
2078,no_data/multi_col-2506.txt
2079,no_data/multi_col-2508.txt
2080,no_data/multi_col-2513.txt
2081,no_data/multi_col-2514.txt
2082,no_data/multi_col-2515.txt
2083,no_data/multi_col-2519.txt
2084,no_data/multi_col-2520.txt
2085,no_data/multi_col-2522.txt
2086,no_data/multi_col-253.txt
2087,no_data/multi_col-2537.txt
2088,no_data/multi_col-2539.txt
2089,no_data/multi_col-254.txt
2090,no_data/multi_col-2542.txt
2091,no_data/multi_col-2543.txt
2092,no_data/multi_col-2545.txt
2093,no_data/multi_col-2546.txt
2094,no_data/multi_col-255.txt
2095,no_data/multi_col-2551.txt
2096,no_data/multi_col-2555.txt
2097,no_data/multi_col-2556.txt
2098,no_data/multi_col-2558.txt
2099,no_data/multi_col-2559.txt
2100,no_data/multi_col-256.txt
2101,no_data/multi_col-2563.txt
2102,no_data/multi_col-2564.txt
2103,no_data/multi_col-2567.txt
2104,no_data/multi_col-257.txt
2105,no_data/multi_col-2571.txt
2106,no_data/multi_col-258.txt
2107,no_data/multi_col-2593.txt
2108,no_data/multi_col-2595.txt
2109,no_data/multi_col-2599.txt
2110,no_data/multi_col-26.txt
2111,no_data/multi_col-260.txt
2112,no_data/multi_col-2601.txt
2113,no_data/multi_col-2603.txt
2114,no_data/multi_col-2604.txt
2115,no_data/multi_col-2606.txt
2116,no_data/multi_col-2608.txt
2117,no_data/multi_col-261.txt
2118,no_data/multi_col-2611.txt
2119,no_data/multi_col-2616.txt
2120,no_data/multi_col-2617.txt
2121,no_data/multi_col-2618.txt
2122,no_data/multi_col-262.txt
2123,no_data/multi_col-2620.txt
2124,no_data/multi_col-2621.txt
2125,no_data/multi_col-2625.txt
2126,no_data/multi_col-2627.txt
2127,no_data/multi_col-263.txt
2128,no_data/multi_col-2630.txt
2129,no_data/multi_col-2636.txt
2130,no_data/multi_col-2638.txt
2131,no_data/multi_col-2639.txt
2132,no_data/multi_col-264.txt
2133,no_data/multi_col-265.txt
2134,no_data/multi_col-266.txt
2135,no_data/multi_col-2662.txt
2136,no_data/multi_col-2664.txt
2137,no_data/multi_col-2666.txt
2138,no_data/multi_col-2678.txt
2139,no_data/multi_col-2681.txt
2140,no_data/multi_col-269.txt
2141,no_data/multi_col-2692.txt
2142,no_data/multi_col-2696.txt
2143,no_data/multi_col-2697.txt
2144,no_data/multi_col-27.txt
2145,no_data/multi_col-2700.txt
2146,no_data/multi_col-2704.txt
2147,no_data/multi_col-2709.txt
2148,no_data/multi_col-2712.txt
2149,no_data/multi_col-2715.txt
2150,no_data/multi_col-2719.txt
2151,no_data/multi_col-2720.txt
2152,no_data/multi_col-2733.txt
2153,no_data/multi_col-2736.txt
2154,no_data/multi_col-2739.txt
2155,no_data/multi_col-2748.txt
2156,no_data/multi_col-2750.txt
2157,no_data/multi_col-2751.txt
2158,no_data/multi_col-2755.txt
2159,no_data/multi_col-2756.txt
2160,no_data/multi_col-2760.txt
2161,no_data/multi_col-2761.txt
2162,no_data/multi_col-277.txt
2163,no_data/multi_col-2773.txt
2164,no_data/multi_col-2775.txt
2165,no_data/multi_col-2777.txt
2166,no_data/multi_col-2788.txt
2167,no_data/multi_col-279.txt
2168,no_data/multi_col-2791.txt
2169,no_data/multi_col-2793.txt
2170,no_data/multi_col-2796.txt
2171,no_data/multi_col-2803.txt
2172,no_data/multi_col-2805.txt
2173,no_data/multi_col-2806.txt
2174,no_data/multi_col-2808.txt
2175,no_data/multi_col-2816.txt
2176,no_data/multi_col-2819.txt
2177,no_data/multi_col-282.txt
2178,no_data/multi_col-2820.txt
2179,no_data/multi_col-2822.txt
2180,no_data/multi_col-2823.txt
2181,no_data/multi_col-2826.txt
2182,no_data/multi_col-283.txt
2183,no_data/multi_col-2837.txt
2184,no_data/multi_col-284.txt
2185,no_data/multi_col-2848.txt
2186,no_data/multi_col-2849.txt
2187,no_data/multi_col-285.txt
2188,no_data/multi_col-2853.txt
2189,no_data/multi_col-2854.txt
2190,no_data/multi_col-2855.txt
2191,no_data/multi_col-2856.txt
2192,no_data/multi_col-2867.txt
2193,no_data/multi_col-2870.txt
2194,no_data/multi_col-2871.txt
2195,no_data/multi_col-2872.txt
2196,no_data/multi_col-2874.txt
2197,no_data/multi_col-2875.txt
2198,no_data/multi_col-2876.txt
2199,no_data/multi_col-2877.txt
2200,no_data/multi_col-2878.txt
2201,no_data/multi_col-2881.txt
2202,no_data/multi_col-289.txt
2203,no_data/multi_col-2891.txt
2204,no_data/multi_col-2898.txt
2205,no_data/multi_col-2902.txt
2206,no_data/multi_col-2912.txt
2207,no_data/multi_col-2929.txt
2208,no_data/multi_col-2930.txt
2209,no_data/multi_col-2934.txt
2210,no_data/multi_col-2936.txt
2211,no_data/multi_col-2937.txt
2212,no_data/multi_col-2938.txt
2213,no_data/multi_col-294.txt
2214,no_data/multi_col-2940.txt
2215,no_data/multi_col-2941.txt
2216,no_data/multi_col-2942.txt
2217,no_data/multi_col-2948.txt
2218,no_data/multi_col-295.txt
2219,no_data/multi_col-2950.txt
2220,no_data/multi_col-2952.txt
2221,no_data/multi_col-2956.txt
2222,no_data/multi_col-2957.txt
2223,no_data/multi_col-2959.txt
2224,no_data/multi_col-296.txt
2225,no_data/multi_col-2961.txt
2226,no_data/multi_col-2962.txt
2227,no_data/multi_col-2965.txt
2228,no_data/multi_col-297.txt
2229,no_data/multi_col-2972.txt
2230,no_data/multi_col-2974.txt
2231,no_data/multi_col-2975.txt
2232,no_data/multi_col-2978.txt
2233,no_data/multi_col-2979.txt
2234,no_data/multi_col-2980.txt
2235,no_data/multi_col-2981.txt
2236,no_data/multi_col-2982.txt
2237,no_data/multi_col-2994.txt
2238,no_data/multi_col-2995.txt
2239,no_data/multi_col-3001.txt
2240,no_data/multi_col-3004.txt
2241,no_data/multi_col-3005.txt
2242,no_data/multi_col-3006.txt
2243,no_data/multi_col-3007.txt
2244,no_data/multi_col-3008.txt
2245,no_data/multi_col-301.txt
2246,no_data/multi_col-3013.txt
2247,no_data/multi_col-3018.txt
2248,no_data/multi_col-302.txt
2249,no_data/multi_col-3020.txt
2250,no_data/multi_col-3027.txt
2251,no_data/multi_col-3028.txt
2252,no_data/multi_col-3029.txt
2253,no_data/multi_col-3041.txt
2254,no_data/multi_col-3042.txt
2255,no_data/multi_col-3045.txt
2256,no_data/multi_col-3050.txt
2257,no_data/multi_col-3054.txt
2258,no_data/multi_col-3058.txt
2259,no_data/multi_col-3059.txt
2260,no_data/multi_col-3068.txt
2261,no_data/multi_col-3069.txt
2262,no_data/multi_col-3070.txt
2263,no_data/multi_col-3071.txt
2264,no_data/multi_col-3076.txt
2265,no_data/multi_col-3077.txt
2266,no_data/multi_col-3082.txt
2267,no_data/multi_col-3084.txt
2268,no_data/multi_col-309.txt
2269,no_data/multi_col-3091.txt
2270,no_data/multi_col-3094.txt
2271,no_data/multi_col-310.txt
2272,no_data/multi_col-311.txt
2273,no_data/multi_col-312.txt
2274,no_data/multi_col-3124.txt
2275,no_data/multi_col-3127.txt
2276,no_data/multi_col-3128.txt
2277,no_data/multi_col-3134.txt
2278,no_data/multi_col-3138.txt
2279,no_data/multi_col-3139.txt
2280,no_data/multi_col-3141.txt
2281,no_data/multi_col-3143.txt
2282,no_data/multi_col-3146.txt
2283,no_data/multi_col-3147.txt
2284,no_data/multi_col-3149.txt
2285,no_data/multi_col-3151.txt
2286,no_data/multi_col-3152.txt
2287,no_data/multi_col-3154.txt
2288,no_data/multi_col-3156.txt
2289,no_data/multi_col-3160.txt
2290,no_data/multi_col-3162.txt
2291,no_data/multi_col-3163.txt
2292,no_data/multi_col-3166.txt
2293,no_data/multi_col-3173.txt
2294,no_data/multi_col-3180.txt
2295,no_data/multi_col-3182.txt
2296,no_data/multi_col-3186.txt
2297,no_data/multi_col-3190.txt
2298,no_data/multi_col-3191.txt
2299,no_data/multi_col-3193.txt
2300,no_data/multi_col-3199.txt
2301,no_data/multi_col-3201.txt
2302,no_data/multi_col-3205.txt
2303,no_data/multi_col-3208.txt
2304,no_data/multi_col-3212.txt
2305,no_data/multi_col-3215.txt
2306,no_data/multi_col-3228.txt
2307,no_data/multi_col-3230.txt
2308,no_data/multi_col-3231.txt
2309,no_data/multi_col-3232.txt
2310,no_data/multi_col-3235.txt
2311,no_data/multi_col-3236.txt
2312,no_data/multi_col-3237.txt
2313,no_data/multi_col-324.txt
2314,no_data/multi_col-3242.txt
2315,no_data/multi_col-3245.txt
2316,no_data/multi_col-3249.txt
2317,no_data/multi_col-325.txt
2318,no_data/multi_col-3257.txt
2319,no_data/multi_col-3260.txt
2320,no_data/multi_col-3267.txt
2321,no_data/multi_col-3273.txt
2322,no_data/multi_col-3274.txt
2323,no_data/multi_col-3275.txt
2324,no_data/multi_col-3276.txt
2325,no_data/multi_col-3281.txt
2326,no_data/multi_col-3282.txt
2327,no_data/multi_col-3283.txt
2328,no_data/multi_col-3285.txt
2329,no_data/multi_col-3289.txt
2330,no_data/multi_col-3290.txt
2331,no_data/multi_col-3299.txt
2332,no_data/multi_col-3306.txt
2333,no_data/multi_col-3309.txt
2334,no_data/multi_col-3312.txt
2335,no_data/multi_col-332.txt
2336,no_data/multi_col-333.txt
2337,no_data/multi_col-3330.txt
2338,no_data/multi_col-334.txt
2339,no_data/multi_col-3340.txt
2340,no_data/multi_col-3343.txt
2341,no_data/multi_col-3347.txt
2342,no_data/multi_col-3352.txt
2343,no_data/multi_col-3353.txt
2344,no_data/multi_col-3354.txt
2345,no_data/multi_col-3361.txt
2346,no_data/multi_col-3365.txt
2347,no_data/multi_col-3368.txt
2348,no_data/multi_col-3376.txt
2349,no_data/multi_col-338.txt
2350,no_data/multi_col-3384.txt
2351,no_data/multi_col-3385.txt
2352,no_data/multi_col-3386.txt
2353,no_data/multi_col-3389.txt
2354,no_data/multi_col-339.txt
2355,no_data/multi_col-3398.txt
2356,no_data/multi_col-340.txt
2357,no_data/multi_col-3404.txt
2358,no_data/multi_col-3405.txt
2359,no_data/multi_col-3407.txt
2360,no_data/multi_col-3408.txt
2361,no_data/multi_col-3409.txt
2362,no_data/multi_col-341.txt
2363,no_data/multi_col-3413.txt
2364,no_data/multi_col-3415.txt
2365,no_data/multi_col-3416.txt
2366,no_data/multi_col-3419.txt
2367,no_data/multi_col-3420.txt
2368,no_data/multi_col-3422.txt
2369,no_data/multi_col-3423.txt
2370,no_data/multi_col-3424.txt
2371,no_data/multi_col-3428.txt
2372,no_data/multi_col-3430.txt
2373,no_data/multi_col-3431.txt
2374,no_data/multi_col-3436.txt
2375,no_data/multi_col-3440.txt
2376,no_data/multi_col-3441.txt
2377,no_data/multi_col-3443.txt
2378,no_data/multi_col-3448.txt
2379,no_data/multi_col-3456.txt
2380,no_data/multi_col-3457.txt
2381,no_data/multi_col-3458.txt
2382,no_data/multi_col-346.txt
2383,no_data/multi_col-3461.txt
2384,no_data/multi_col-3464.txt
2385,no_data/multi_col-3465.txt
2386,no_data/multi_col-3469.txt
2387,no_data/multi_col-3472.txt
2388,no_data/multi_col-3473.txt
2389,no_data/multi_col-3475.txt
2390,no_data/multi_col-3476.txt
2391,no_data/multi_col-3477.txt
2392,no_data/multi_col-3480.txt
2393,no_data/multi_col-3482.txt
2394,no_data/multi_col-349.txt
2395,no_data/multi_col-3490.txt
2396,no_data/multi_col-3493.txt
2397,no_data/multi_col-3501.txt
2398,no_data/multi_col-3505.txt
2399,no_data/multi_col-3513.txt
2400,no_data/multi_col-3524.txt
2401,no_data/multi_col-3526.txt
2402,no_data/multi_col-3528.txt
2403,no_data/multi_col-3529.txt
2404,no_data/multi_col-353.txt
2405,no_data/multi_col-3534.txt
2406,no_data/multi_col-3538.txt
2407,no_data/multi_col-3543.txt
2408,no_data/multi_col-3544.txt
2409,no_data/multi_col-3545.txt
2410,no_data/multi_col-355.txt
2411,no_data/multi_col-3550.txt
2412,no_data/multi_col-3553.txt
2413,no_data/multi_col-3558.txt
2414,no_data/multi_col-3560.txt
2415,no_data/multi_col-3561.txt
2416,no_data/multi_col-3563.txt
2417,no_data/multi_col-3564.txt
2418,no_data/multi_col-3565.txt
2419,no_data/multi_col-357.txt
2420,no_data/multi_col-3573.txt
2421,no_data/multi_col-3583.txt
